tweet_id,timestamp,rating,retweet_count,favorite_count,breed,confidence,name,dog_type,source,text
742528092657332225,2016-06-14 01:24:27,10,1913,4314,none,0,Maxaroni,,Twitter for iPhone,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O
742465774154047488,2016-06-13 21:16:49,14,3817,7105,none,0,None,pupper,Twitter for iPhone,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z"
742423170473463808,2016-06-13 18:27:32,12,3652,9603,pug,99,Bell,,Twitter for iPhone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b
742385895052087300,2016-06-13 15:59:24,11,1913,6650,Cardigan,56,Phil,,Twitter for iPhone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq
742161199639494656,2016-06-13 01:06:33,12,1331,4216,none,0,Doug,,Twitter for iPhone,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL
742150209887731712,2016-06-13 00:22:53,8,1507,4992,French_bulldog,7,Edmund,pupper,Twitter for iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY
741793263812808706,2016-06-12 00:44:30,10,1467,4435,kuvasz,31,None,,Twitter for iPhone,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu
741743634094141440,2016-06-11 21:27:17,11,2669,7989,Labrador_retriever,78,Aqua,pupper,Twitter for iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE
741438259667034112,2016-06-11 01:13:51,9,796,3598,Chesapeake_Bay_retriever,29,Tucker,,Twitter for iPhone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5
741303864243200000,2016-06-10 16:19:48,12,3116,8586,Chihuahua,76,Theodore,,Twitter for iPhone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ
740995100998766593,2016-06-09 19:52:53,10,2651,6201,malamute,45,Leo,,Twitter for iPhone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ
740711788199743490,2016-06-09 01:07:06,9,912,3325,toy_poodle,38,None,,Twitter for iPhone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv
740699697422163968,2016-06-09 00:19:04,8,756,2783,none,0,Chip,,Twitter for iPhone,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK
740676976021798912,2016-06-08 22:48:46,11,6632,17747,Norwegian_elkhound,27,Baloo,pupper,Twitter for iPhone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC"
740365076218183684,2016-06-08 02:09:24,10,421,2405,none,0,None,,Twitter for iPhone,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85
740359016048689152,2016-06-08 01:45:19,9,840,3220,golden_retriever,86,Chase,,Twitter for iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW
740214038584557568,2016-06-07 16:09:13,10,1910,6534,Chesapeake_Bay_retriever,58,none,,Twitter for iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X
739979191639244800,2016-06-07 00:36:02,12,5744,19464,Irish_water_spaniel,28,Nollie,,Twitter for iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf
739932936087216128,2016-06-06 21:32:13,10,1052,3960,redbone,24,Rorie,,Twitter for iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1
739844404073074688,2016-06-06 15:40:26,12,835,3714,toy_poodle,34,Simba,,Twitter for iPhone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5
739606147276148736,2016-06-05 23:53:41,9,1602,5259,Blenheim_spaniel,93,Benji,pupper,Twitter for iPhone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj
739544079319588864,2016-06-05 19:47:03,10,20609,38531,Labrador_retriever,96,None,,Twitter for iPhone,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P
739485634323156992,2016-06-05 15:54:48,6,2846,6982,Walker_hound,64,Kyle,,Twitter for iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO
739238157791694849,2016-06-04 23:31:25,13,56308,113047,Eskimo_dog,50,None,doggo,Twitter for iPhone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC
738885046782832640,2016-06-04 00:08:17,11,1112,3677,American_Staffordshire_terrier,1,Charles,,Twitter for iPhone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr
738883359779196928,2016-06-04 00:01:35,10,769,3223,Labrador_retriever,69,None,,Twitter for iPhone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc
738537504001953792,2016-06-03 01:07:16,11,1486,4957,chow,80,Bayley,puppo,Twitter for iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu
738402415918125056,2016-06-02 16:10:29,10,804,3181,cocker_spaniel,34,None,,Twitter for iPhone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK"
738184450748633089,2016-06-02 01:44:22,9,1178,4220,Bedlington_terrier,28,None,,Twitter for iPhone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl"
738166403467907072,2016-06-02 00:32:39,12,3245,8545,keeshond,87,Axel,,Twitter for iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs
738156290900254721,2016-06-01 23:52:28,10,621,2440,pug,75,Storkson,,Twitter for iPhone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC
737826014890496000,2016-06-01 02:00:04,10,1714,5133,vizsla,99,Remy,,Twitter for iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK
737800304142471168,2016-06-01 00:17:54,10,3357,9737,malamute,37,Bella,,Twitter for iPhone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj
737678689543020544,2016-05-31 16:14:39,11,1277,4911,Pembroke,93,None,,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5
737445876994609152,2016-05-31 00:49:32,13,4316,9995,Samoyed,40,None,floofer,Twitter for iPhone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT
737322739594330112,2016-05-30 16:40:14,9,787,3519,none,0,Lily,,Twitter for iPhone,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw
737310737551491075,2016-05-30 15:52:33,13,7194,14282,none,0,None,,Twitter for iPhone,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC
736736130620620800,2016-05-29 01:49:16,13,1675,4135,schipperke,54,Chadrick,,Twitter for iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW
736365877722001409,2016-05-28 01:18:00,11,1202,3872,toy_poodle,8,Rory,pupper,Twitter for iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40
736225175608430592,2016-05-27 15:58:54,10,2705,7893,Labrador_retriever,39,none,,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc
736010884653420544,2016-05-27 01:47:23,10,2887,7686,golden_retriever,55,None,,Twitter for iPhone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS
735991953473572864,2016-05-27 00:32:10,11,1112,3500,cocker_spaniel,96,Maxaroni,,Twitter for iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca
735648611367784448,2016-05-26 01:47:51,12,1073,3937,Pembroke,46,None,pupper,Twitter for iPhone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK
735635087207878657,2016-05-26 00:54:06,11,2275,6002,pug,89,Dakota,,Twitter for iPhone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj
735274964362878976,2016-05-25 01:03:06,11,4868,12684,none,0,None,,Twitter for iPhone,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt
735256018284875776,2016-05-24 23:47:49,8,853,3246,Staffordshire_bullterrier,52,Kellogg,doggo,Twitter for iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS
735137028879360001,2016-05-24 15:55:00,9,944,3053,Walker_hound,41,Buckley,pupper,Twitter for iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9
734912297295085568,2016-05-24 01:02:00,10,512,2679,Maltese_dog,84,Jax,,Twitter for iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK
734787690684657664,2016-05-23 16:46:51,13,6105,12201,golden_retriever,88,None,,Twitter for iPhone,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA
734776360183431168,2016-05-23 16:01:50,11,519,2437,Siberian_husky,30,Livvie,,Twitter for iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO
733828123016450049,2016-05-21 01:13:53,10,756,3482,beagle,47,Terry,,Twitter for iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ
733822306246479872,2016-05-21 00:50:46,10,992,3569,Lhasa,45,Moose,floofer,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL
733482008106668032,2016-05-20 02:18:32,10,918,3054,French_bulldog,61,None,,Twitter for iPhone,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L"
733460102733135873,2016-05-20 00:51:30,11,1235,4065,chow,93,Hermione,,Twitter for iPhone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA
732732193018155009,2016-05-18 00:39:02,12,518,2367,Staffordshire_bullterrier,12,Ralpher,,Twitter for iPhone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH
732726085725589504,2016-05-18 00:14:46,11,864,3461,Pomeranian,96,Aldrick,,Twitter for iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL
732585889486888962,2016-05-17 14:57:41,10,758,3571,Staffordshire_bullterrier,84,None,,Twitter for iPhone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp"
732375214819057664,2016-05-17 01:00:32,11,2432,7871,basset,0,Kyle,doggo,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE
732005617171337216,2016-05-16 00:31:53,11,5227,14481,English_setter,67,Larry,,Twitter for iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r
731285275100512256,2016-05-14 00:49:30,12,966,3407,Pembroke,96,Solomon,,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP
730924654643314689,2016-05-13 00:56:32,9,1921,5984,Newfoundland,8,none,,Twitter for iPhone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z
730573383004487680,2016-05-12 01:40:42,10,2069,4754,American_Staffordshire_terrier,81,Rooney,pupper,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV
730427201120833536,2016-05-11 15:59:50,11,1011,3394,Eskimo_dog,68,Crystal,,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG
730211855403241472,2016-05-11 01:44:07,11,1029,3722,pug,34,Ziva,,Twitter for iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE
730196704625098752,2016-05-11 00:43:55,6,1831,4711,none,0,Charles,,Twitter for iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog
729854734790754305,2016-05-10 02:05:03,11,1086,3925,none,0,Ollie,,Twitter for iPhone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z
729823566028484608,2016-05-10 00:01:12,13,1210,3869,kelpie,21,Stefan,,Twitter for iPhone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh
729463711119904772,2016-05-09 00:11:16,13,2244,5634,German_shepherd,82,Pupcasso,,Twitter for iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0
729113531270991872,2016-05-08 00:59:46,10,309,1831,none,0,None,,Twitter for iPhone,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u"
728986383096946689,2016-05-07 16:34:32,11,792,3061,Maltese_dog,95,Puff,,Twitter for iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B"
728760639972315136,2016-05-07 01:37:30,13,1645,4544,Pembroke,93,None,,Twitter for iPhone,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq"
728751179681943552,2016-05-07 00:59:55,10,655,2689,Saint_Bernard,48,Flurpson,,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE
728653952833728512,2016-05-06 18:33:34,8,1004,3226,none,0,Coleman,,Twitter for iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs
728409960103686147,2016-05-06 02:24:02,10,1926,4768,Saint_Bernard,9,Wallace,,Twitter for iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr
728387165835677696,2016-05-06 00:53:27,12,931,3606,collie,26,Enchilada,,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP"
728046963732717569,2016-05-05 02:21:37,11,1168,4179,Newfoundland,25,Raymond,,Twitter for iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ
728035342121635841,2016-05-05 01:35:26,12,1621,4432,Pomeranian,24,none,pupper,Twitter for iPhone,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh
728015554473250816,2016-05-05 00:16:48,11,1073,4012,cocker_spaniel,38,Rueben,pupper,Twitter for iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi
727685679342333952,2016-05-04 02:26:00,12,617,2879,Border_collie,46,Cilantro,,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5
727644517743104000,2016-05-03 23:42:26,13,1689,5713,Great_Pyrenees,45,None,doggo,Twitter for iPhone,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT
727524757080539137,2016-05-03 15:46:33,10,1180,4356,Pomeranian,95,None,pupper,Twitter for iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx
727314416056803329,2016-05-03 01:50:44,11,719,3247,toy_poodle,82,None,pupper,Twitter for iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs
727286334147182592,2016-05-02 23:59:09,9,792,2976,Chihuahua,7,None,,Twitter for iPhone,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK
727175381690781696,2016-05-02 16:38:15,10,1346,3813,flat-coated_retriever,65,Karll,,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp
726935089318363137,2016-05-02 00:43:25,12,2355,6684,toy_poodle,8,Sprout,,Twitter for iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY
726887082820554753,2016-05-01 21:32:40,10,1471,3726,soft-coated_wheaten_terrier,51,Blitz,,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy
726828223124897792,2016-05-01 17:38:46,12,974,3475,miniature_pinscher,25,Bloop,,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA
726224900189511680,2016-04-30 01:41:23,9,1105,4299,standard_poodle,26,None,,Twitter for iPhone,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z
725842289046749185,2016-04-29 00:21:01,12,2578,6892,toy_poodle,42,Colby,,Twitter for iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH
725786712245440512,2016-04-28 20:40:11,11,1330,4069,chow,33,Lillie,pupper,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw
725729321944506368,2016-04-28 16:52:08,12,1719,5072,boxer,59,Lola,,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU
724983749226668032,2016-04-26 15:29:30,12,1264,3642,golden_retriever,67,Fred,,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD
724771698126512129,2016-04-26 01:26:53,11,612,2281,German_short-haired_pointer,83,None,doggo,Twitter for iPhone,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs
724405726123311104,2016-04-25 01:12:38,10,1603,5139,golden_retriever,24,Ashleigh,pupper,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH
724049859469295616,2016-04-24 01:38:33,10,1724,4219,Border_collie,58,Kreggory,,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT
724046343203856385,2016-04-24 01:24:35,10,542,2589,boxer,82,Sarge,,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL"
724004602748780546,2016-04-23 22:38:43,11,1490,4077,pug,1,Luther,pupper,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl
723912936180330496,2016-04-23 16:34:28,12,1188,3781,Samoyed,99,Sugar,,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm
723688335806480385,2016-04-23 01:41:59,12,2835,7467,chow,8,Reginald,,Twitter for iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89
723673163800948736,2016-04-23 00:41:42,10,859,2935,golden_retriever,83,Ivar,,Twitter for iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU
723179728551723008,2016-04-21 16:00:57,8,1793,5153,Norwegian_elkhound,5,Jangle,,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa
722613351520608256,2016-04-20 02:30:23,12,1583,4846,Labrador_retriever,53,Schnitzel,,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY
721503162398597120,2016-04-17 00:58:53,11,1767,4491,Pomeranian,99,Panda,,Twitter for iPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE
721001180231503872,2016-04-15 15:44:11,11,592,2465,Samoyed,95,Oliver,pupper,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT
720785406564900865,2016-04-15 01:26:47,12,741,3029,Chihuahua,89,Archie,,Twitter for iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp
720775346191278080,2016-04-15 00:46:48,10,639,2402,Newfoundland,48,Berkeley,,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej
720415127506415616,2016-04-14 00:55:25,10,1452,4020,Rottweiler,99,None,,Twitter for iPhone,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw
720389942216527872,2016-04-13 23:15:21,11,2423,6195,Pembroke,87,Ralphé,,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk
720340705894408192,2016-04-13 19:59:42,10,945,2793,none,0,Derek,pupper,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH
720059472081784833,2016-04-13 01:22:10,9,1089,3762,Mexican_hairless,45,Charleson,,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu
720043174954147842,2016-04-13 00:17:25,11,1940,4783,Samoyed,95,Neptune,,Twitter for iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv
719991154352222208,2016-04-12 20:50:42,10,1683,4704,golden_retriever,60,None,doggo,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV
719704490224398336,2016-04-12 01:51:36,12,1380,4417,none,0,Clyde,pupper,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0
719551379208073216,2016-04-11 15:43:12,10,1830,4921,malamute,87,Harnold,,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln
719367763014393856,2016-04-11 03:33:34,11,719,2719,soft-coated_wheaten_terrier,5,Sid,,Twitter for iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW
719339463458033665,2016-04-11 01:41:07,10,1192,4314,golden_retriever,76,Lucy,,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R
719332531645071360,2016-04-11 01:13:34,11,918,3339,Dandie_Dinmont,22,Pippa,,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz
718971898235854848,2016-04-10 01:20:33,10,1044,3388,golden_retriever,14,Sadie,,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT
718939241951195136,2016-04-09 23:10:47,12,1697,5111,Pembroke,76,Otis,,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih
718631497683582976,2016-04-09 02:47:55,10,7763,18343,Pomeranian,99,None,,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos
718613305783398402,2016-04-09 01:35:37,11,465,2370,Labrador_retriever,58,Carper,,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj
718540630683709445,2016-04-08 20:46:50,10,979,2380,Maltese_dog,63,None,,Twitter for iPhone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ
718460005985447936,2016-04-08 15:26:28,9,509,2623,Boston_bull,25,Bowie,,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe
718454725339934721,2016-04-08 15:05:29,13,1467,4734,none,0,None,,Twitter for iPhone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z"
718246886998687744,2016-04-08 01:19:36,3,481,1857,Chihuahua,35,Alexanderson,,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl
718234618122661888,2016-04-08 00:30:51,11,957,3768,malamute,37,Suki,,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb
717841801130979328,2016-04-06 22:29:56,11,585,2387,Brittany_spaniel,92,Barclay,,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV
717790033953034240,2016-04-06 19:04:14,10,1068,2796,none,0,None,pupper,Twitter for iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG"
717537687239008257,2016-04-06 02:21:30,11,1784,5616,golden_retriever,77,none,,Twitter for iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n
717421804990701568,2016-04-05 18:41:02,9,814,3073,miniature_pinscher,28,Ebby,,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi
717047459982213120,2016-04-04 17:53:31,12,1863,6113,golden_retriever,98,Flávio,,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq
